Timestamp,ESC_0_RPM,ESC_1_RPM,ESC_2_RPM,ESC_3_RPM,ESC_4_RPM,ESC_5_RPM,ESC_6_RPM,ESC_7_RPM
414784000,770,758,750,775,0,0,0,0
415036000,769,764,758,771,0,0,0,0
415288000,777,765,756,782,0,0,0,0
415536000,774,766,758,778,0,0,0,0
415788000,775,766,759,779,0,0,0,0
416036000,771,767,761,774,0,0,0,0
416284000,777,765,757,782,0,0,0,0
416536000,774,766,758,778,0,0,0,0
416788000,776,768,760,780,0,0,0,0
417036000,772,767,761,774,0,0,0,0
417288000,773,761,754,779,0,0,0,0
417536000,774,765,758,779,0,0,0,0
417788000,774,766,759,779,0,0,0,0
418036000,769,764,759,771,0,0,0,0
418288000,772,760,752,778,0,0,0,0
418532000,772,764,756,776,0,0,0,0
418788000,773,765,757,777,0,0,0,0
419036000,773,769,762,776,0,0,0,0
419288000,776,764,756,781,0,0,0,0
419532000,774,766,759,778,0,0,0,0
419788000,772,765,757,777,0,0,0,0
420036000,765,762,755,768,0,0,0,0
420284000,773,762,753,779,0,0,0,0
420532000,771,763,755,775,0,0,0,0
420788000,771,763,755,775,0,0,0,0
421036000,770,766,759,773,0,0,0,0
421288000,775,763,754,780,0,0,0,0
421536000,771,763,755,776,0,0,0,0
421788000,771,762,755,775,0,0,0,0
422036000,772,768,762,775,0,0,0,0
422288000,776,765,757,782,0,0,0,0
422532000,775,766,760,779,0,0,0,0
422788000,774,765,759,778,0,0,0,0
423036000,768,763,758,771,0,0,0,0
423288000,771,760,751,776,0,0,0,0
423536000,774,766,758,778,0,0,0,0
423788000,773,765,757,778,0,0,0,0
424036000,770,766,760,773,0,0,0,0
424284000,776,765,756,782,0,0,0,0
424532000,775,768,761,780,0,0,0,0
424788000,776,768,760,781,0,0,0,0
425036000,773,769,763,776,0,0,0,0
425288000,777,766,757,783,0,0,0,0
425536000,775,766,759,779,0,0,0,0
425788000,774,766,758,779,0,0,0,0
426036000,772,768,762,775,0,0,0,0
426288000,773,762,753,779,0,0,0,0
426532000,767,759,751,771,0,0,0,0
426788000,773,765,758,778,0,0,0,0
427036000,775,772,766,779,0,0,0,0
427288000,778,767,759,783,0,0,0,0
427536000,773,765,757,777,0,0,0,0
427784000,773,762,752,779,0,0,0,0
428036000,772,768,761,774,0,0,0,0
428284000,773,762,754,779,0,0,0,0
428532000,771,763,756,775,0,0,0,0
428788000,772,764,757,777,0,0,0,0
429036000,772,767,762,775,0,0,0,0
429284000,776,764,756,781,0,0,0,0
429536000,771,762,755,775,0,0,0,0
429788000,770,762,755,775,0,0,0,0
430036000,767,762,756,769,0,0,0,0
430288000,771,761,752,778,0,0,0,0
430536000,776,767,760,780,0,0,0,0
430788000,775,767,759,779,0,0,0,0
431036000,769,764,759,772,0,0,0,0
431284000,775,763,755,780,0,0,0,0
431532000,774,765,758,777,0,0,0,0
431788000,773,765,757,777,0,0,0,0
432036000,770,764,759,772,0,0,0,0
432284000,775,763,756,781,0,0,0,0
432532000,773,765,758,777,0,0,0,0
432788000,776,768,760,780,0,0,0,0
433036000,773,769,763,775,0,0,0,0
433288000,778,766,758,784,0,0,0,0
433536000,773,764,758,778,0,0,0,0
433788000,769,761,754,774,0,0,0,0
434036000,767,763,757,770,0,0,0,0
434288000,774,763,754,779,0,0,0,0
434536000,775,767,759,779,0,0,0,0
434788000,773,765,757,777,0,0,0,0
435036000,768,764,758,771,0,0,0,0
435288000,774,763,754,780,0,0,0,0
435532000,769,760,753,773,0,0,0,0
435788000,772,763,756,776,0,0,0,0
436036000,771,767,761,774,0,0,0,0
436284000,775,763,755,780,0,0,0,0
436536000,772,764,756,776,0,0,0,0
436788000,774,766,758,778,0,0,0,0
437036000,772,768,762,775,0,0,0,0
437288000,773,761,754,778,0,0,0,0
437536000,774,765,758,778,0,0,0,0
437788000,772,763,757,776,0,0,0,0
438036000,771,766,760,774,0,0,0,0
438288000,772,760,751,777,0,0,0,0
438532000,770,761,754,773,0,0,0,0
438788000,769,760,753,773,0,0,0,0
439036000,769,766,759,773,0,0,0,0
439284000,776,764,756,782,0,0,0,0
439536000,771,763,756,776,0,0,0,0
439788000,768,759,753,772,0,0,0,0
440036000,768,763,758,771,0,0,0,0
440288000,777,766,758,782,0,0,0,0
440536000,777,768,760,780,0,0,0,0
440788000,777,768,761,781,0,0,0,0
441036000,772,768,760,774,0,0,0,0
441288000,777,767,757,783,0,0,0,0
441536000,774,765,759,779,0,0,0,0
441788000,773,765,757,778,0,0,0,0
442036000,769,764,759,771,0,0,0,0
442288000,776,765,757,782,0,0,0,0
442536000,775,767,760,780,0,0,0,0
442788000,772,764,757,776,0,0,0,0
443032000,774,766,759,778,0,0,0,0
443288000,773,762,753,778,0,0,0,0
443536000,771,763,756,776,0,0,0,0
443784000,776,764,756,782,0,0,0,0
444036000,775,770,764,777,0,0,0,0
444284000,779,767,759,784,0,0,0,0
444536000,776,767,759,780,0,0,0,0
444788000,772,765,757,777,0,0,0,0
445036000,770,765,759,771,0,0,0,0
445288000,773,762,753,779,0,0,0,0
445536000,770,762,755,775,0,0,0,0
445788000,770,762,755,775,0,0,0,0
446036000,766,762,757,770,0,0,0,0
446288000,772,760,752,778,0,0,0,0
446536000,774,766,759,779,0,0,0,0
446788000,774,765,758,777,0,0,0,0
447036000,771,767,760,773,0,0,0,0
447288000,775,763,753,780,0,0,0,0
447532000,779,771,763,783,0,0,0,0
447788000,775,766,759,779,0,0,0,0
448036000,772,767,762,774,0,0,0,0
448284000,776,764,757,782,0,0,0,0
448536000,774,766,759,779,0,0,0,0
448788000,772,764,757,777,0,0,0,0
449036000,770,766,760,773,0,0,0,0
449288000,775,763,755,780,0,0,0,0
449532000,772,764,756,776,0,0,0,0
449784000,777,765,756,783,0,0,0,0
450036000,773,768,762,776,0,0,0,0
450284000,775,764,757,781,0,0,0,0
450536000,777,769,761,782,0,0,0,0
450784000,778,766,757,784,0,0,0,0
451036000,770,766,760,773,0,0,0,0
451284000,777,765,757,782,0,0,0,0
451536000,774,766,758,778,0,0,0,0
451788000,771,762,756,775,0,0,0,0
452036000,767,763,757,769,0,0,0,0
452288000,774,763,754,779,0,0,0,0
452532000,774,766,759,779,0,0,0,0
452788000,773,765,758,778,0,0,0,0
453036000,771,766,761,774,0,0,0,0
453288000,777,764,757,782,0,0,0,0
453536000,775,766,759,779,0,0,0,0
453788000,772,764,756,776,0,0,0,0
454036000,770,764,759,772,0,0,0,0
454288000,772,762,753,778,0,0,0,0
454536000,773,765,758,778,0,0,0,0
454788000,771,764,756,776,0,0,0,0
455036000,770,765,760,771,0,0,0,0
455284000,775,763,754,779,0,0,0,0
455532000,774,766,759,779,0,0,0,0
455788000,773,764,757,777,0,0,0,0
456036000,769,765,760,772,0,0,0,0
456284000,773,761,754,779,0,0,0,0
456536000,774,766,759,778,0,0,0,0
456788000,772,764,757,777,0,0,0,0
457036000,768,763,756,770,0,0,0,0
457284000,770,760,751,775,0,0,0,0
457536000,772,764,756,777,0,0,0,0
457784000,775,764,755,782,0,0,0,0
458036000,769,765,759,772,0,0,0,0
458288000,775,764,755,781,0,0,0,0
458536000,773,765,759,778,0,0,0,0
458788000,774,767,759,779,0,0,0,0
459036000,773,769,762,776,0,0,0,0
459288000,778,767,758,784,0,0,0,0
459536000,774,765,758,777,0,0,0,0
459788000,772,763,757,776,0,0,0,0
460036000,768,763,758,770,0,0,0,0
460288000,771,759,750,775,0,0,0,0
460536000,766,757,749,769,0,0,0,0
460788000,771,763,755,775,0,0,0,0
461036000,772,769,762,775,0,0,0,0
461288000,773,763,755,780,0,0,0,0
461536000,774,766,759,779,0,0,0,0
461788000,774,765,759,779,0,0,0,0
462036000,768,764,758,772,0,0,0,0
462288000,775,763,755,781,0,0,0,0
462532000,774,767,759,780,0,0,0,0
462788000,776,768,761,780,0,0,0,0
463036000,776,771,765,778,0,0,0,0
463288000,779,766,759,784,0,0,0,0
463536000,775,766,759,779,0,0,0,0
463788000,774,766,759,778,0,0,0,0
464036000,773,768,763,775,0,0,0,0
464288000,772,759,751,776,0,0,0,0
464536000,769,762,754,774,0,0,0,0
464788000,771,763,756,775,0,0,0,0
465036000,772,767,762,774,0,0,0,0
465288000,780,768,760,785,0,0,0,0
465536000,775,768,760,780,0,0,0,0
465788000,772,764,756,776,0,0,0,0
466036000,768,764,758,771,0,0,0,0
466288000,774,762,754,779,0,0,0,0
466532000,774,766,760,779,0,0,0,0
466788000,776,767,761,781,0,0,0,0
467036000,774,770,764,777,0,0,0,0
467284000,775,764,755,780,0,0,0,0
467536000,773,764,756,776,0,0,0,0
467788000,771,763,755,775,0,0,0,0
468036000,772,767,762,775,0,0,0,0
468288000,774,762,755,780,0,0,0,0
468536000,769,760,754,773,0,0,0,0
468788000,771,763,756,776,0,0,0,0
469036000,766,763,757,770,0,0,0,0
469288000,772,761,753,778,0,0,0,0
469536000,768,761,753,773,0,0,0,0
469788000,768,760,754,773,0,0,0,0
470036000,770,766,760,773,0,0,0,0
470284000,778,767,758,783,0,0,0,0
470532000,775,768,759,779,0,0,0,0
470788000,771,763,755,775,0,0,0,0
471036000,767,764,757,770,0,0,0,0
471288000,775,763,755,781,0,0,0,0
471536000,771,762,755,775,0,0,0,0
471788000,774,766,758,779,0,0,0,0
472036000,775,770,765,778,0,0,0,0
472288000,777,766,757,783,0,0,0,0
472536000,776,768,760,781,0,0,0,0
472788000,773,765,758,778,0,0,0,0
473036000,770,764,760,773,0,0,0,0
473284000,775,763,756,781,0,0,0,0
473532000,774,766,759,778,0,0,0,0
473788000,772,763,755,776,0,0,0,0
474036000,723,734,721,734,0,0,0,0
474288000,748,738,731,753,0,0,0,0
474532000,760,753,749,765,0,0,0,0
474788000,765,750,746,770,0,0,0,0
475036000,768,763,761,771,0,0,0,0
475284000,764,763,759,765,0,0,0,0
475536000,769,764,762,769,0,0,0,0
475788000,759,754,754,759,0,0,0,0
476032000,747,748,749,748,0,0,0,0
476288000,784,794,782,795,0,0,0,0
476532000,768,771,772,767,0,0,0,0
476788000,764,764,763,765,0,0,0,0
477036000,768,768,767,768,0,0,0,0
477288000,768,769,769,768,0,0,0,0
477536000,771,772,772,771,0,0,0,0
477788000,773,771,772,773,0,0,0,0
478036000,778,776,776,778,0,0,0,0
478284000,771,771,770,771,0,0,0,0
478536000,773,773,773,773,0,0,0,0
478788000,769,769,769,769,0,0,0,0
479036000,772,772,772,772,0,0,0,0
479288000,768,768,768,768,0,0,0,0
479532000,770,770,770,770,0,0,0,0
479788000,770,769,770,769,0,0,0,0
480036000,776,776,776,775,0,0,0,0
480288000,766,765,765,766,0,0,0,0
480532000,769,768,769,768,0,0,0,0
480788000,771,771,771,770,0,0,0,0
481036000,771,770,769,770,0,0,0,0
481288000,763,763,763,762,0,0,0,0
481536000,766,765,765,765,0,0,0,0
481788000,766,766,766,766,0,0,0,0
482036000,769,769,769,770,0,0,0,0
482288000,768,769,769,768,0,0,0,0
482536000,772,772,773,773,0,0,0,0
482788000,768,769,769,769,0,0,0,0
483036000,770,771,771,770,0,0,0,0
483284000,766,766,765,766,0,0,0,0
483532000,771,771,771,771,0,0,0,0
483788000,768,770,770,768,0,0,0,0
484036000,772,771,771,771,0,0,0,0
484288000,766,766,766,766,0,0,0,0
484532000,767,769,770,767,0,0,0,0
484788000,769,769,769,770,0,0,0,0
485036000,772,771,771,772,0,0,0,0
485284000,767,767,766,766,0,0,0,0
485536000,768,768,768,768,0,0,0,0
485788000,767,767,766,766,0,0,0,0
486036000,771,771,772,770,0,0,0,0
486288000,803,803,804,802,0,0,0,0
486536000,797,797,797,797,0,0,0,0
486788000,789,789,790,789,0,0,0,0
487036000,796,790,796,791,0,0,0,0
487288000,780,778,776,781,0,0,0,0
487536000,794,794,792,794,0,0,0,0
487788000,791,794,790,791,0,0,0,0
488036000,792,792,788,792,0,0,0,0
488288000,800,792,786,804,0,0,0,0
488536000,793,794,789,797,0,0,0,0
488788000,786,781,775,790,0,0,0,0
489036000,786,779,775,787,0,0,0,0
489284000,782,751,756,772,0,0,0,0
489536000,779,770,761,785,0,0,0,0
489788000,778,770,763,782,0,0,0,0
490036000,773,769,765,775,0,0,0,0
490288000,776,765,758,781,0,0,0,0
490536000,774,766,760,778,0,0,0,0
490788000,777,769,762,781,0,0,0,0
491036000,775,770,764,777,0,0,0,0
491284000,776,765,756,781,0,0,0,0
491536000,773,765,758,777,0,0,0,0
491788000,774,765,758,778,0,0,0,0
492036000,771,767,761,775,0,0,0,0
492288000,774,762,754,779,0,0,0,0
492536000,769,760,753,773,0,0,0,0
492788000,767,760,752,772,0,0,0,0
493036000,767,763,757,770,0,0,0,0
493288000,773,761,753,779,0,0,0,0
493532000,772,765,758,777,0,0,0,0
493788000,773,764,757,777,0,0,0,0
494036000,771,766,760,773,0,0,0,0
494288000,774,762,753,779,0,0,0,0
494532000,774,766,758,778,0,0,0,0
494788000,772,763,756,776,0,0,0,0
495036000,773,768,762,775,0,0,0,0
495288000,772,760,751,777,0,0,0,0
495532000,772,765,757,777,0,0,0,0
495788000,771,763,755,776,0,0,0,0
496036000,768,763,757,771,0,0,0,0
496288000,777,766,756,783,0,0,0,0
496532000,776,767,760,780,0,0,0,0
496788000,779,770,763,784,0,0,0,0
497036000,776,771,766,779,0,0,0,0
497284000,774,762,754,780,0,0,0,0
497536000,771,763,754,776,0,0,0,0
497788000,771,763,754,776,0,0,0,0
498036000,768,764,758,771,0,0,0,0
498284000,771,760,751,777,0,0,0,0
498532000,771,762,755,775,0,0,0,0
498788000,771,762,756,775,0,0,0,0
499032000,772,763,757,776,0,0,0,0
499288000,778,766,758,783,0,0,0,0
499532000,712,729,836,857,0,0,0,0
499788000,660,658,887,899,0,0,0,0
500032000,767,756,790,810,0,0,0,0
500288000,894,890,681,702,0,0,0,0
500536000,867,875,697,716,0,0,0,0
500788000,821,821,754,764,0,0,0,0
501036000,750,768,775,782,0,0,0,0
501288000,733,748,774,798,0,0,0,0
501536000,732,758,776,788,0,0,0,0
501788000,757,791,792,784,0,0,0,0
502036000,768,771,764,771,0,0,0,0
502288000,760,784,754,772,0,0,0,0
502532000,763,782,757,769,0,0,0,0
502784000,760,784,756,776,0,0,0,0
503036000,765,772,764,767,0,0,0,0
503284000,760,783,762,780,0,0,0,0
503536000,760,779,764,776,0,0,0,0
503788000,760,776,763,774,0,0,0,0
504036000,766,774,769,770,0,0,0,0
504288000,756,781,758,777,0,0,0,0
504532000,762,779,764,775,0,0,0,0
504788000,757,775,760,770,0,0,0,0
505036000,763,773,766,768,0,0,0,0
505288000,758,783,760,778,0,0,0,0
505536000,757,775,759,771,0,0,0,0
505788000,761,778,763,774,0,0,0,0
506036000,763,772,766,767,0,0,0,0
506288000,753,778,756,773,0,0,0,0
506536000,758,776,761,771,0,0,0,0
506788000,758,775,760,771,0,0,0,0
507036000,764,773,766,769,0,0,0,0
507284000,758,783,760,778,0,0,0,0
507532000,763,781,766,776,0,0,0,0
507788000,761,780,764,775,0,0,0,0
508032000,758,777,761,772,0,0,0,0
508284000,752,776,755,772,0,0,0,0
508536000,756,774,759,771,0,0,0,0
508788000,758,776,760,772,0,0,0,0
509036000,762,771,764,765,0,0,0,0
509284000,754,778,756,773,0,0,0,0
509536000,756,775,759,770,0,0,0,0
509788000,756,774,758,769,0,0,0,0
510036000,763,773,766,767,0,0,0,0
510284000,759,783,761,779,0,0,0,0
510532000,762,778,763,774,0,0,0,0
510788000,762,781,765,775,0,0,0,0
511036000,766,775,769,770,0,0,0,0
511288000,758,781,760,777,0,0,0,0
511536000,758,775,760,771,0,0,0,0
511788000,759,777,762,773,0,0,0,0
512036000,764,773,766,769,0,0,0,0
512288000,755,780,757,775,0,0,0,0
512532000,757,774,759,769,0,0,0,0
512788000,760,777,762,773,0,0,0,0
513036000,764,773,767,770,0,0,0,0
513288000,756,782,760,777,0,0,0,0
513536000,758,776,760,772,0,0,0,0
513788000,761,779,763,774,0,0,0,0
514036000,764,773,766,768,0,0,0,0
514284000,757,779,757,776,0,0,0,0
514532000,765,771,765,769,0,0,0,0
514788000,757,791,763,783,0,0,0,0
515036000,769,781,770,778,0,0,0,0
515284000,768,785,769,782,0,0,0,0
515536000,763,776,765,773,0,0,0,0
515788000,764,775,766,774,0,0,0,0
516036000,767,775,769,772,0,0,0,0
516288000,766,777,768,775,0,0,0,0
516532000,770,776,768,777,0,0,0,0
516788000,765,775,770,771,0,0,0,0
517036000,762,771,769,765,0,0,0,0
517288000,879,888,649,643,0,0,0,0
517532000,867,874,656,665,0,0,0,0
517788000,829,838,726,733,0,0,0,0
518036000,782,773,766,775,0,0,0,0
518288000,760,770,792,786,0,0,0,0
518532000,744,784,773,793,0,0,0,0
518788000,785,782,774,782,0,0,0,0
519036000,787,779,781,769,0,0,0,0
519288000,669,684,872,883,0,0,0,0
519532000,683,687,853,855,0,0,0,0
519784000,732,749,793,815,0,0,0,0
520036000,774,789,763,756,0,0,0,0
520288000,783,810,712,767,0,0,0,0
520536000,785,801,737,748,0,0,0,0
520788000,773,790,747,759,0,0,0,0
521036000,768,775,765,765,0,0,0,0
521284000,755,778,763,780,0,0,0,0
521536000,754,772,766,778,0,0,0,0
521788000,754,771,764,774,0,0,0,0
522036000,761,769,768,769,0,0,0,0
522288000,755,780,758,776,0,0,0,0
522536000,758,776,759,770,0,0,0,0
522788000,761,778,761,772,0,0,0,0
523036000,766,774,768,769,0,0,0,0
523284000,758,782,760,778,0,0,0,0
523532000,758,776,762,771,0,0,0,0
523788000,758,775,760,771,0,0,0,0
524036000,761,770,764,766,0,0,0,0
524284000,759,783,762,779,0,0,0,0
524536000,760,778,762,774,0,0,0,0
524788000,760,777,762,773,0,0,0,0
525036000,760,769,762,764,0,0,0,0
525284000,758,782,760,778,0,0,0,0
525536000,763,782,765,777,0,0,0,0
525788000,760,779,763,774,0,0,0,0
526036000,760,769,763,765,0,0,0,0
526288000,757,781,758,777,0,0,0,0
526532000,759,777,761,773,0,0,0,0
526788000,759,778,761,773,0,0,0,0
527036000,761,769,762,765,0,0,0,0
527288000,753,778,756,773,0,0,0,0
527536000,760,779,763,774,0,0,0,0
527788000,759,778,762,773,0,0,0,0
528036000,763,772,765,768,0,0,0,0
528288000,754,779,756,774,0,0,0,0
528532000,757,774,759,770,0,0,0,0
528788000,760,778,762,775,0,0,0,0
529036000,765,774,767,770,0,0,0,0
529288000,754,779,757,775,0,0,0,0
529536000,758,776,760,773,0,0,0,0
529788000,758,776,761,772,0,0,0,0
530036000,763,772,764,767,0,0,0,0
530288000,759,783,760,778,0,0,0,0
530532000,759,777,760,772,0,0,0,0
530788000,756,774,758,770,0,0,0,0
531036000,765,773,767,769,0,0,0,0
531288000,758,784,761,780,0,0,0,0
531532000,761,779,764,774,0,0,0,0
531788000,758,776,759,772,0,0,0,0
532036000,763,772,765,767,0,0,0,0
532284000,760,784,762,780,0,0,0,0
532532000,761,779,764,774,0,0,0,0
532788000,761,778,763,775,0,0,0,0
533036000,767,776,769,771,0,0,0,0
533288000,758,783,759,778,0,0,0,0
533536000,757,775,758,770,0,0,0,0
533788000,759,776,760,772,0,0,0,0
534036000,762,771,764,767,0,0,0,0
534288000,757,782,759,778,0,0,0,0
534536000,761,779,763,775,0,0,0,0
534788000,757,774,759,770,0,0,0,0
535036000,761,769,763,765,0,0,0,0
535288000,755,779,757,775,0,0,0,0
535532000,758,775,760,770,0,0,0,0
535788000,761,778,762,774,0,0,0,0
536036000,763,771,765,767,0,0,0,0
536288000,755,780,757,775,0,0,0,0
536532000,758,775,760,771,0,0,0,0
536788000,757,774,759,770,0,0,0,0
537036000,763,771,765,767,0,0,0,0
537288000,755,780,757,776,0,0,0,0
537536000,761,779,763,775,0,0,0,0
537784000,759,786,762,782,0,0,0,0
538032000,759,777,762,773,0,0,0,0
538284000,756,779,757,776,0,0,0,0
538532000,758,776,760,772,0,0,0,0
538788000,757,775,758,771,0,0,0,0
539036000,762,770,763,766,0,0,0,0
539284000,760,784,762,779,0,0,0,0
539536000,758,774,760,770,0,0,0,0
539788000,757,774,759,771,0,0,0,0
540036000,763,771,765,767,0,0,0,0
540288000,755,780,757,776,0,0,0,0
540532000,759,776,762,772,0,0,0,0
540788000,758,776,760,772,0,0,0,0
541036000,765,773,767,769,0,0,0,0
541288000,756,781,759,776,0,0,0,0
541536000,757,776,760,771,0,0,0,0
541788000,761,779,763,774,0,0,0,0
542036000,763,771,764,767,0,0,0,0
542284000,758,782,761,778,0,0,0,0
542536000,761,777,763,773,0,0,0,0
542788000,758,776,760,772,0,0,0,0
543036000,763,772,765,768,0,0,0,0
543284000,759,783,762,779,0,0,0,0
543536000,759,777,762,773,0,0,0,0
543784000,753,780,756,775,0,0,0,0
544032000,764,773,766,769,0,0,0,0
544288000,760,784,762,780,0,0,0,0
544536000,761,779,763,775,0,0,0,0
544788000,759,777,762,772,0,0,0,0
545036000,764,773,765,768,0,0,0,0
545288000,757,781,758,776,0,0,0,0
545536000,758,776,760,772,0,0,0,0
545788000,760,777,762,774,0,0,0,0
546036000,765,773,767,769,0,0,0,0
546288000,756,782,759,777,0,0,0,0
546536000,758,776,760,772,0,0,0,0
546788000,762,780,764,776,0,0,0,0
547036000,767,776,770,771,0,0,0,0
547284000,756,781,758,776,0,0,0,0
547536000,758,776,760,772,0,0,0,0
547784000,755,781,757,777,0,0,0,0
548036000,762,771,765,767,0,0,0,0
548288000,751,776,754,772,0,0,0,0
548536000,755,773,757,769,0,0,0,0
548788000,759,777,761,772,0,0,0,0
549036000,766,775,769,771,0,0,0,0
549288000,757,781,759,778,0,0,0,0
549536000,756,774,758,769,0,0,0,0
549784000,752,779,754,775,0,0,0,0
550036000,763,772,765,767,0,0,0,0
550288000,752,776,754,772,0,0,0,0
550532000,759,776,761,772,0,0,0,0
550788000,762,779,763,775,0,0,0,0
551036000,767,775,769,771,0,0,0,0
551288000,756,780,758,776,0,0,0,0
551536000,758,776,760,772,0,0,0,0
551788000,759,777,761,772,0,0,0,0
552036000,761,770,764,765,0,0,0,0
552284000,757,780,759,776,0,0,0,0
552536000,761,778,762,774,0,0,0,0
552788000,762,779,764,775,0,0,0,0
553036000,767,776,770,772,0,0,0,0
553288000,758,782,761,778,0,0,0,0
553532000,758,775,759,771,0,0,0,0
553788000,756,774,759,769,0,0,0,0
554036000,761,770,763,765,0,0,0,0
554288000,758,783,760,778,0,0,0,0
554536000,761,779,763,775,0,0,0,0
554788000,757,776,758,770,0,0,0,0
555036000,763,773,765,768,0,0,0,0
555284000,754,778,756,774,0,0,0,0
555536000,754,772,756,768,0,0,0,0
555788000,756,774,758,770,0,0,0,0
556036000,765,773,767,769,0,0,0,0
556284000,759,782,761,779,0,0,0,0
556536000,759,777,762,773,0,0,0,0
556788000,759,777,762,773,0,0,0,0
557036000,765,773,766,769,0,0,0,0
557284000,757,782,759,777,0,0,0,0
557532000,760,777,762,773,0,0,0,0
557788000,760,777,762,773,0,0,0,0
558036000,762,770,764,767,0,0,0,0
558284000,754,778,757,774,0,0,0,0
558536000,757,774,759,771,0,0,0,0
558788000,756,773,758,769,0,0,0,0
559036000,760,769,762,764,0,0,0,0
559284000,751,775,753,770,0,0,0,0
559536000,755,774,758,769,0,0,0,0
559788000,756,774,758,771,0,0,0,0
560036000,764,773,767,769,0,0,0,0
560288000,758,783,760,778,0,0,0,0
560536000,761,779,762,773,0,0,0,0
560788000,758,775,759,770,0,0,0,0
561036000,761,770,763,765,0,0,0,0
561284000,751,775,752,771,0,0,0,0
561536000,756,774,759,770,0,0,0,0
561788000,757,775,760,772,0,0,0,0
562032000,764,781,766,777,0,0,0,0
562288000,759,784,762,780,0,0,0,0
562536000,760,778,762,774,0,0,0,0
562788000,759,777,761,773,0,0,0,0
563032000,756,774,758,770,0,0,0,0
563288000,754,778,756,774,0,0,0,0
563532000,759,775,760,772,0,0,0,0
563788000,761,779,764,775,0,0,0,0
564036000,767,776,769,772,0,0,0,0
564284000,761,785,763,781,0,0,0,0
564532000,767,784,768,779,0,0,0,0
564788000,765,782,765,777,0,0,0,0
565036000,766,776,768,771,0,0,0,0
565288000,757,781,758,777,0,0,0,0
565532000,756,774,759,770,0,0,0,0
565788000,756,774,759,770,0,0,0,0
566036000,763,772,766,767,0,0,0,0
566288000,755,779,756,775,0,0,0,0
566536000,757,776,760,771,0,0,0,0
566788000,758,775,760,771,0,0,0,0
567036000,763,771,766,767,0,0,0,0
567288000,756,780,759,776,0,0,0,0
567532000,756,773,758,769,0,0,0,0
567788000,758,776,760,772,0,0,0,0
568036000,765,774,767,769,0,0,0,0
568288000,756,781,758,777,0,0,0,0
568532000,758,776,761,772,0,0,0,0
568788000,759,777,762,773,0,0,0,0
569036000,763,772,765,767,0,0,0,0
569288000,754,778,756,774,0,0,0,0
569536000,759,778,762,773,0,0,0,0
569788000,762,780,765,776,0,0,0,0
570036000,763,772,766,768,0,0,0,0
570288000,758,782,760,778,0,0,0,0
570532000,758,776,760,770,0,0,0,0
570788000,759,777,760,772,0,0,0,0
571036000,764,772,764,767,0,0,0,0
571288000,759,783,761,779,0,0,0,0
571532000,760,777,763,774,0,0,0,0
571788000,754,772,757,769,0,0,0,0
572036000,758,766,760,763,0,0,0,0
572288000,755,780,758,776,0,0,0,0
572536000,760,779,763,774,0,0,0,0
572788000,759,778,761,773,0,0,0,0
573036000,766,774,768,770,0,0,0,0
573288000,755,780,758,775,0,0,0,0
573532000,759,777,761,772,0,0,0,0
573788000,759,778,761,773,0,0,0,0
574036000,764,772,766,768,0,0,0,0
574288000,754,779,757,775,0,0,0,0
574532000,757,774,759,771,0,0,0,0
574788000,758,776,760,771,0,0,0,0
575036000,763,771,765,767,0,0,0,0
575284000,756,781,758,776,0,0,0,0
575532000,760,777,762,772,0,0,0,0
575788000,759,777,761,773,0,0,0,0
576036000,763,772,766,768,0,0,0,0
576284000,759,784,762,779,0,0,0,0
576532000,763,779,764,775,0,0,0,0
576788000,760,778,763,775,0,0,0,0
577036000,762,770,764,766,0,0,0,0
577288000,755,780,757,776,0,0,0,0
577536000,760,777,761,773,0,0,0,0
577788000,758,776,760,772,0,0,0,0
578036000,762,771,765,766,0,0,0,0
578284000,758,781,759,777,0,0,0,0
578536000,760,777,762,774,0,0,0,0
578788000,757,774,760,771,0,0,0,0
579036000,760,768,762,764,0,0,0,0
579288000,755,779,757,775,0,0,0,0
579536000,761,779,763,775,0,0,0,0
579788000,759,777,760,772,0,0,0,0
580036000,763,771,764,767,0,0,0,0
580288000,755,779,756,775,0,0,0,0
580532000,758,775,761,771,0,0,0,0
580788000,762,779,764,776,0,0,0,0
581036000,768,776,770,773,0,0,0,0
581284000,759,782,760,778,0,0,0,0
581536000,760,778,762,774,0,0,0,0
581788000,762,780,764,776,0,0,0,0
582036000,764,773,766,768,0,0,0,0
582288000,754,779,756,774,0,0,0,0
582536000,757,774,759,770,0,0,0,0
582788000,754,772,756,768,0,0,0,0
583036000,765,774,767,769,0,0,0,0
583288000,755,780,758,775,0,0,0,0
583536000,756,774,758,770,0,0,0,0
583788000,758,776,760,772,0,0,0,0
584036000,764,772,767,769,0,0,0,0
584288000,757,781,759,777,0,0,0,0
584532000,759,776,760,772,0,0,0,0
584788000,758,776,760,771,0,0,0,0
585036000,764,773,766,768,0,0,0,0
585288000,757,782,759,777,0,0,0,0
585536000,760,779,762,774,0,0,0,0
585788000,761,779,763,775,0,0,0,0
586036000,765,774,768,770,0,0,0,0
586288000,754,778,756,773,0,0,0,0
586536000,758,776,760,772,0,0,0,0
586788000,759,777,762,773,0,0,0,0
587036000,761,770,763,765,0,0,0,0
587288000,753,777,754,772,0,0,0,0
587536000,760,778,762,774,0,0,0,0
587788000,762,780,764,776,0,0,0,0
588036000,768,776,770,772,0,0,0,0
588284000,757,781,759,778,0,0,0,0
